"","X","lon","lat","job"
"295",116,-118.3049825,33.865424,"Machinist/Millwright/Mechanic"
"296",117,-118.145231,33.9197764,"Machinist/Millwright/Mechanic"
"297",118,-118.200283,33.936141,"Machinist/Millwright/Mechanic"
"298",119,-104.937512,39.934735,"Machinist/Millwright/Mechanic"
"299",120,-117.876945,33.921062,"Machinist/Millwright/Mechanic"
"300",121,-117.2628738,33.6953987,"Machinist/Millwright/Mechanic"
"301",122,-118.186871,33.801591,"Machinist/Millwright/Mechanic"
"302",123,-118.117575,34.01893,"Machinist/Millwright/Mechanic"
"303",125,-118.134802,33.90775,"Machinist/Millwright/Mechanic"
"304",126,-117.5940532,33.8724337,"Machinist/Millwright/Mechanic"
"305",127,-119.3938298,35.2172047,"Machinist/Millwright/Mechanic"
"306",128,-118.195442,33.815421,"Machinist/Millwright/Mechanic"
"307",129,-117.534761,34.147643,"Machinist/Millwright/Mechanic"
"308",130,-118.267398,33.816639,"Machinist/Millwright/Mechanic"
"309",131,-117.859553,33.905113,"Machinist/Millwright/Mechanic"
"310",132,-117.283262,34.411564,"Machinist/Millwright/Mechanic"
"311",133,-118.098585,33.7843728,"Machinist/Millwright/Mechanic"
"312",134,-118.001383,33.827312,"Machinist/Millwright/Mechanic"
"313",135,-118.19923,33.864794,"Machinist/Millwright/Mechanic"
"314",136,-118.31652,33.797114,"Machinist/Millwright/Mechanic"
"315",137,-117.897033,33.826489,"Machinist/Millwright/Mechanic"
"316",138,-117.534711,34.148116,"Machinist/Millwright/Mechanic"
"317",139,-118.382973,33.957866,"Machinist/Millwright/Mechanic"
"318",140,-118.2628104,33.9108727,"Machinist/Millwright/Mechanic"
"319",141,-118.3699674,33.8874399,"Machinist/Millwright/Mechanic"
"320",142,-118.190134,33.849398,"Machinist/Millwright/Mechanic"
"321",143,-118.347179,33.903317,"Machinist/Millwright/Mechanic"
"322",144,-118.236749,33.85672,"Machinist/Millwright/Mechanic"
"323",145,-118.1837778,33.8578521,"Machinist/Millwright/Mechanic"
"324",146,-117.836096,33.8714286,"Machinist/Millwright/Mechanic"
"325",147,-118.3192473,33.8205391,"Machinist/Millwright/Mechanic"
"326",148,-96.4363096,32.8992706,"Machinist/Millwright/Mechanic"
"327",149,-118.3078084,33.8277704,"Machinist/Millwright/Mechanic"
"328",150,-118.2910697,33.9028561,"Machinist/Millwright/Mechanic"
"329",151,-118.3717778,33.8754852,"Machinist/Millwright/Mechanic"
"330",152,-117.968643,33.763177,"Machinist/Millwright/Mechanic"
"331",153,-118.530373,34.177241,"Machinist/Millwright/Mechanic"
"332",154,-118.337564,33.89582,"Machinist/Millwright/Mechanic"
"333",155,-118.2887946,33.7294755,"Machinist/Millwright/Mechanic"
"334",156,-118.318193,33.755877,"Machinist/Millwright/Mechanic"
"335",157,-118.305359,33.735836,"Machinist/Millwright/Mechanic"
"336",158,-118.275498,33.828321,"Machinist/Millwright/Mechanic"
"337",159,-118.1837162,33.7985873,"Machinist/Millwright/Mechanic"
"338",160,-117.800337,33.6719606,"Machinist/Millwright/Mechanic"
"339",161,-118.28947,33.727623,"Machinist/Millwright/Mechanic"
"340",162,-118.005976,33.8289668,"Machinist/Millwright/Mechanic"
"341",163,-118.2914884,33.7085166,"Machinist/Millwright/Mechanic"
"342",164,-117.6916911,33.4680223,"Machinist/Millwright/Mechanic"
"343",165,-118.1781908,33.9634772,"Machinist/Millwright/Mechanic"
"344",166,-117.0328537,34.0317911,"Machinist/Millwright/Mechanic"
"345",167,-118.1206023,33.7708644,"Machinist/Millwright/Mechanic"
"346",168,-117.846863,33.793114,"Machinist/Millwright/Mechanic"
"347",169,-118.213014,33.791026,"Machinist/Millwright/Mechanic"
"348",170,-118.208762,33.818652,"Machinist/Millwright/Mechanic"
"349",171,-118.299203,33.741659,"Machinist/Millwright/Mechanic"
